packet.num,eth.type,frame.len,frame.time_epoch,frame.time_delta,ip.version,ip.hdr_len,ip.dsfield.dscp,ip.len,ip.id,ip.flags,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.flags.mf,ip.frag_offset.1,ip.fragment.overlap,tcp.flags.ack,tcp.analysis.retransmission,tcp.flags.push,tcp.flags.syn,tcp.flags.fin,tcp.flags.urg,SMC1,SMC2,SMC3,SDC1,SDC2,SDC3,DMC1,DMC2,DMC3,DDC1,DDC2,DDC3
640978,2048,66,1276375175.956071,0.161226,4,5,0,52,60552,2,,44,6,30755,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640980,2048,66,1276375176.1174443,0.157841,4,5,0,52,60553,2,,44,6,30754,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640981,2048,87,1276375176.1179857,0.000542,4,5,0,73,60554,2,,44,6,30732,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640984,2048,118,1276375176.204012,0.084635,4,5,0,104,31687,2,,44,6,59568,80.66.211.179,192.168.5.122,37924.0,22.0,,,,,0,0,,1.0,,1.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640992,2048,66,1276375176.355222,0.00323,4,5,0,52,31688,2,,44,6,59619,80.66.211.179,192.168.5.122,37924.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640993,2048,218,1276375176.788111,0.432889,4,5,0,204,60556,2,,44,6,30599,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640995,2048,210,1276375176.980483,0.135369,4,5,0,196,60557,2,,44,6,30606,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
640998,2048,82,1276375177.1743991,0.188897,4,5,0,68,60558,2,,44,6,30733,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641000,2048,118,1276375177.384105,0.170204,4,5,0,104,60559,2,,44,6,30696,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641003,2048,166,1276375177.5448031,0.16032,4,5,0,152,60560,2,,44,6,30647,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641005,2048,150,1276375177.707117,0.161131,4,5,0,136,60561,2,,44,6,30662,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641008,2048,118,1276375180.162392,0.188331,4,5,0,104,60562,2,,44,6,30693,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641010,2048,66,1276375180.162769,0.000144,4,5,0,52,60563,2,,44,6,30744,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641018,2048,66,1276375181.2869487,0.163831,4,5,0,52,39126,2,,44,6,52181,80.66.211.179,192.168.5.122,38223.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641019,2048,74,1276375183.1596138,1.872665,4,5,0,60,43849,2,,44,6,47450,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641021,2048,66,1276375183.3329911,0.173024,4,5,0,52,43850,2,,44,6,47457,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641023,2048,87,1276375183.998496,0.661924,4,5,0,73,43853,2,,44,6,47433,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641026,2048,218,1276375184.17563,0.175632,4,5,0,204,43854,2,,44,6,47301,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641028,2048,210,1276375184.393382,0.180929,4,5,0,196,43855,2,,44,6,47308,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641031,2048,82,1276375184.5766969,0.178259,4,5,0,68,43856,2,,44,6,47435,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641033,2048,118,1276375184.7709367,0.158536,4,5,0,104,43857,2,,44,6,47398,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641036,2048,166,1276375184.9387472,0.16739,4,5,0,152,43858,2,,44,6,47349,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641038,2048,150,1276375185.102292,0.162144,4,5,0,136,43859,2,,44,6,47364,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641045,2048,74,1276375187.174866,0.177188,4,5,0,60,32632,2,,44,6,58667,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641047,2048,118,1276375187.1776729,0.002452,4,5,0,104,43860,2,,44,6,47395,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641049,2048,66,1276375187.1780407,6e-06,4,5,0,52,43861,2,,44,6,47446,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641051,2048,66,1276375187.341119,0.162622,4,5,0,52,32633,2,,44,6,58674,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641053,2048,66,1276375187.3454971,0.000872,4,5,0,52,43862,2,,44,6,47445,80.66.211.179,192.168.5.122,38550.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641054,2048,66,1276375187.504751,0.159254,4,5,0,52,32634,2,,44,6,58673,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641055,2048,87,1276375187.505254,0.000503,4,5,0,73,32635,2,,44,6,58651,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641058,2048,218,1276375188.2155218,0.708875,4,5,0,204,32637,2,,44,6,58518,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641060,2048,210,1276375188.409889,0.158268,4,5,0,196,32638,2,,44,6,58525,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641067,2048,82,1276375188.598886,0.029263,4,5,0,68,32639,2,,44,6,58652,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641069,2048,118,1276375188.8026838,0.171147,4,5,0,104,32640,2,,44,6,58615,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641072,2048,166,1276375188.969025,0.12415,4,5,0,152,32641,2,,44,6,58566,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641074,2048,150,1276375189.5600388,0.589846,4,5,0,136,32643,2,,44,6,58580,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641077,2048,118,1276375191.972648,0.165764,4,5,0,104,32644,2,,44,6,58611,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641079,2048,66,1276375191.973309,0.000174,4,5,0,52,32645,2,,44,6,58662,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641082,2048,74,1276375191.9745002,0.000876,4,5,0,60,20093,2,,44,6,5671,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641084,2048,66,1276375192.133431,0.158571,4,5,0,52,32646,2,,44,6,58661,80.66.211.179,192.168.5.122,39068.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641085,2048,66,1276375192.1391082,0.005677,4,5,0,52,20094,2,,44,6,5678,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641087,2048,66,1276375192.3039548,0.161265,4,5,0,52,20095,2,,44,6,5677,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641088,2048,87,1276375192.304518,0.000563,4,5,0,73,20096,2,,44,6,5655,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641096,2048,78,1276375193.960254,0.209075,4,5,0,64,20099,2,,44,6,5661,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641097,2048,218,1276375193.992291,0.032037,4,5,0,204,20100,2,,44,6,5520,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641100,2048,210,1276375194.19257,0.16218,4,5,0,196,20101,2,,44,6,5527,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641103,2048,66,1276375194.3682191,0.170642,4,5,0,52,20102,2,,44,6,5670,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641104,2048,82,1276375194.3687391,0.00052,4,5,0,68,20103,2,,44,6,5653,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641107,2048,118,1276375194.999507,0.003914,4,5,0,104,20105,2,,44,6,5615,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641110,2048,166,1276375195.5881538,0.588293,4,5,0,152,20107,2,,44,6,5565,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641112,2048,150,1276375195.751439,0.162024,4,5,0,136,20108,2,,44,6,5580,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641117,2048,118,1276375198.0647838,0.573524,4,5,0,104,20111,2,,44,6,5609,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,1.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641121,2048,66,1276375199.502218,0.15288,4,5,0,52,39680,2,,44,6,51627,80.66.211.179,192.168.5.122,39423.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641129,2048,74,1276375200.648136,0.002857,4,5,0,60,7279,2,,44,6,18485,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641133,2048,78,1276375204.0023198,0.163905,4,5,0,64,7281,2,,44,6,18479,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641135,2048,66,1276375204.165528,0.159633,4,5,0,52,7282,2,,44,6,18490,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641136,2048,87,1276375204.1659908,0.000463,4,5,0,73,7283,2,,44,6,18468,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641139,2048,218,1276375204.3457968,0.178404,4,5,0,204,7284,2,,44,6,18336,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641141,2048,210,1276375204.547074,0.168788,4,5,0,196,7285,2,,44,6,18343,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641144,2048,82,1276375204.7471492,0.195003,4,5,0,68,7286,2,,44,6,18470,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641146,2048,118,1276375204.945295,0.100824,4,5,0,104,7287,2,,44,6,18433,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641149,2048,166,1276375205.110913,0.165198,4,5,0,152,7288,2,,44,6,18384,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641151,2048,150,1276375205.284806,0.172491,4,5,0,136,7289,2,,44,6,18399,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641355,2048,118,1276375207.297085,0.06203,4,5,0,104,7292,2,,44,6,18428,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,1.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641358,2048,66,1276375207.4716542,0.151733,4,5,0,52,7293,2,,44,6,18479,80.66.211.179,192.168.5.122,39858.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641361,2048,74,1276375209.886833,1.251136,4,5,0,60,14211,2,,44,6,11553,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641363,2048,66,1276375210.038034,0.150821,4,5,0,52,14212,2,,44,6,11560,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641365,2048,66,1276375210.200171,0.158565,4,5,0,52,14213,2,,44,6,11559,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641366,2048,87,1276375210.2034209,0.00325,4,5,0,73,14214,2,,44,6,11537,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641369,2048,218,1276375210.383242,0.178432,4,5,0,204,14215,2,,44,6,11405,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641371,2048,210,1276375210.5820591,0.16502,4,5,0,196,14216,2,,44,6,11412,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641374,2048,82,1276375210.762412,0.175347,4,5,0,68,14217,2,,44,6,11539,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641376,2048,118,1276375211.390947,0.593986,4,5,0,104,14219,2,,44,6,11501,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641379,2048,166,1276375211.543026,0.151704,4,5,0,152,14220,2,,44,6,11452,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641381,2048,150,1276375211.7023842,0.158135,4,5,0,136,14221,2,,44,6,11467,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641384,2048,74,1276375214.146484,0.177039,4,5,0,60,43139,2,,44,6,48160,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641386,2048,118,1276375214.148875,0.002146,4,5,0,104,14222,2,,44,6,11498,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641389,2048,66,1276375214.15556,0.00587,4,5,0,52,14223,2,,44,6,11549,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641391,2048,66,1276375214.3068368,0.150934,4,5,0,52,14224,2,,44,6,11548,80.66.211.179,192.168.5.122,40570.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641392,2048,66,1276375214.3073301,0.000493,4,5,0,52,43140,2,,44,6,48167,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641418,2048,87,1276375216.03364,0.499587,4,5,0,73,43144,2,,44,6,48142,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641421,2048,218,1276375216.212009,0.176974,4,5,0,204,43145,2,,44,6,48010,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641423,2048,210,1276375216.410569,0.164734,4,5,0,196,43146,2,,44,6,48017,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641426,2048,82,1276375217.065955,0.650379,4,5,0,68,43148,2,,44,6,48143,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641428,2048,118,1276375218.6461859,1.540525,4,5,0,104,43151,2,,44,6,48104,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641431,2048,166,1276375218.80887,0.162323,4,5,0,152,43152,2,,44,6,48055,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641433,2048,150,1276375218.9780931,0.167937,4,5,0,136,43153,2,,44,6,48070,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641442,2048,118,1276375221.025942,0.152212,4,5,0,104,43154,2,,44,6,48101,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641443,2048,66,1276375221.02596,1.8e-05,4,5,0,52,43155,2,,44,6,48152,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641445,2048,74,1276375221.0269692,0.000228,4,5,0,60,59446,2,,44,6,31853,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641447,2048,66,1276375221.1799607,0.152611,4,5,0,52,43156,2,,44,6,48151,80.66.211.179,192.168.5.122,41114.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641448,2048,66,1276375221.1834,0.003439,4,5,0,52,59447,2,,44,6,31860,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641450,2048,87,1276375221.836801,0.649796,4,5,0,73,59450,2,,44,6,31836,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641453,2048,218,1276375222.017597,0.179495,4,5,0,204,59451,2,,44,6,31704,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641455,2048,210,1276375222.237612,0.182986,4,5,0,196,59452,2,,44,6,31711,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641458,2048,82,1276375222.417505,0.174888,4,5,0,68,59453,2,,44,6,31838,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641460,2048,118,1276375222.619073,0.164515,4,5,0,104,59454,2,,44,6,31801,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641463,2048,166,1276375222.7871768,0.167774,4,5,0,152,59455,2,,44,6,31752,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641465,2048,150,1276375223.3700438,0.581645,4,5,0,136,59457,2,,44,6,31766,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641473,2048,118,1276375225.438834,0.153136,4,5,0,104,59458,2,,44,6,31797,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641474,2048,66,1276375225.438873,3.9e-05,4,5,0,52,59459,2,,44,6,31848,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641476,2048,74,1276375225.439395,0.000258,4,5,0,60,11049,2,,44,6,14715,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641479,2048,66,1276375225.598762,0.159007,4,5,0,52,59460,2,,44,6,31847,80.66.211.179,192.168.5.122,41592.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641480,2048,66,1276375225.5992622,0.0005,4,5,0,52,11050,2,,44,6,14722,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641482,2048,66,1276375225.778839,0.176007,4,5,0,52,11051,2,,44,6,14721,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641483,2048,87,1276375226.24981,0.470971,4,5,0,73,11053,2,,44,6,14698,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641486,2048,218,1276375226.434952,0.183696,4,5,0,204,11054,2,,44,6,14566,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641488,2048,210,1276375226.676625,0.202901,4,5,0,196,11055,2,,44,6,14573,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641491,2048,82,1276375228.194279,1.51265,4,5,0,68,11058,2,,44,6,14698,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641500,2048,118,1276375229.724496,0.000458,4,5,0,104,11061,2,,44,6,14659,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641509,2048,166,1276375229.890394,0.119571,4,5,0,152,11062,2,,44,6,14610,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
641634,2048,150,1276375230.532576,4e-05,4,5,0,136,11064,2,,44,6,14624,80.66.211.179,192.168.5.122,41965.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
